exp_id,current_state_code,res_access_m,light_i,light_r,light_abs_r,min_temp
92,1,1,0.2852,2.5163,2.3243,0.3469
92,3,1,1.1888,2.4327,2.2287,0.3469
92,3,1,1.1888,-0.0012,-0.5554,0.3469
92,3,1,1.1888,-0.0012,-0.5554,0.3469
92,3,1,1.1888,-0.0012,-0.5554,0.3469
92,3,1,1.1888,-0.0012,-0.5554,0.3469
92,3,1,1.1888,-0.0012,-0.5554,0.3469
92,3,1,1.1888,-0.0012,-0.5554,0.3469
92,3,1,1.1888,-0.0012,-0.5554,0.3469
92,3,1,1.1888,-0.0012,-0.5554,0.3469
92,3,1,1.0912,-0.2641,-0.2547,0.3469
92,3,1,0.183,-2.4475,2.2429,0.3469
92,3,1,-0.751,-2.5171,2.3225,0.3469
92,3,1,-0.9753,-0.6054,0.1357,0.3469
92,3,1,-0.9753,-0.0012,-0.5554,0.3469
92,3,1,-0.9753,-0.0012,-0.5554,0.1149
92,3,1,-0.9753,-0.0012,-0.5554,-0.1171
92,3,1,-0.9753,-0.0012,-0.5554,-0.1171
92,3,1,-0.9753,-0.0012,-0.5554,-0.1751
92,3,1,-0.9753,-0.0012,-0.5554,-0.2621
92,1,1,-0.9753,-0.0012,-0.5554,-0.2911
92,3,1,-0.9753,-0.0012,-0.5554,-0.4071
92,3,1,-0.9753,-0.0012,-0.5554,-0.4071
92,3,1,-0.6204,0.9547,0.5381,-0.4361
92,3,1,0.3145,2.517,2.3252,-0.4651
92,1,1,1.1888,2.3538,2.1385,-0.5231
92,3,1,1.1888,-0.0012,-0.5554,-0.5231
92,3,1,1.1888,-0.0012,-0.5554,-0.5231
92,3,1,1.1888,-0.0012,-0.5554,-0.5231
92,3,1,1.1888,-0.0012,-0.5554,-0.5231
92,3,1,1.1888,-0.0012,-0.5554,-0.5231
92,3,1,1.1888,-0.0012,-0.5554,-0.5231
92,3,1,1.1888,-0.0012,-0.5554,-0.5231
92,3,1,1.1888,-0.0012,-0.5554,-0.5231
92,3,1,1.1141,-0.2025,-0.3252,-0.5231
92,3,1,0.2047,-2.4507,2.2465,-0.5231
92,3,1,-0.7296,-2.5177,2.3232,-0.5231
92,3,1,-0.9753,-0.6632,0.2018,-0.5231
92,3,1,-0.9753,-0.0012,-0.5554,-0.5231
92,3,1,-0.9753,-0.0012,-0.5554,-0.5231
92,3,1,-0.9753,-0.0012,-0.5554,-0.5231
92,3,1,-0.9753,-0.0012,-0.5554,-0.5231
92,1,1,-0.9753,-0.0012,-0.5554,-0.5231
92,1,1,-0.9753,-0.0012,-0.5554,-0.5231
92,3,1,-0.9753,-0.0012,-0.5554,-0.5231
92,1,1,-0.9753,-0.0012,-0.5554,-0.5231
92,3,1,-0.9753,-0.0012,-0.5554,-0.5231
92,3,1,-0.5912,1.0334,0.6281,-0.5231
92,3,1,0.344,2.5177,2.326,-0.5231
92,3,1,1.1888,2.2744,2.0477,-0.4941
92,3,1,1.1888,-0.0012,-0.5554,-0.4361
92,3,1,1.1888,-0.0012,-0.5554,-0.2331
92,3,1,1.1888,-0.0012,-0.5554,-0.2331
92,3,1,1.1888,-0.0012,-0.5554,-0.2331
92,3,1,1.1888,-0.0012,-0.5554,-0.2331
92,3,1,1.1888,-0.0012,-0.5554,-0.2331
92,3,1,1.1888,-0.0012,-0.5554,-0.2331
92,3,0,1.1888,-0.0012,-0.5554,-0.2331
92,3,0,1.1369,-0.141,-0.3955,-0.2331
92,3,0,0.2264,-2.4539,2.2502,-0.2331
92,3,0,-0.7081,-2.5183,2.3239,-0.2331
92,1,0,-0.9753,-0.7209,0.2679,-0.2331
92,3,0,-0.9753,-0.0012,-0.5554,-0.2331
92,3,0,-0.9753,-0.0012,-0.5554,-0.2331
92,3,0,-0.9753,-0.0012,-0.5554,-0.2331
92,3,0,-0.9753,-0.0012,-0.5554,-0.2331
92,3,0,-0.9753,-0.0012,-0.5554,-0.2331
92,3,0,-0.9753,-0.0012,-0.5554,-0.2331
92,3,0,-0.9753,-0.0012,-0.5554,-0.2331
92,-9999,0,-0.9753,-0.0012,-0.5554,-0.2331
92,3,0,-0.9753,-0.0012,-0.5554,-0.2331
92,1,0,-0.5619,1.1125,0.7185,-0.2331
92,3,0,0.3736,2.5184,2.3268,-0.2331
92,3,0,1.1888,2.1947,1.9565,0.0569
92,3,0,1.1888,-0.0012,-0.5554,0.3179
92,3,0,1.1888,-0.0012,-0.5554,1.188
92,3,0,1.1888,-0.0012,-0.5554,1.188
92,3,0,1.1888,-0.0012,-0.5554,1.188
92,3,0,1.1888,-0.0012,-0.5554,1.188
92,3,0,1.1888,-0.0012,-0.5554,1.188
92,3,0,1.1888,-0.0012,-0.5554,1.188
92,3,0,1.1888,-0.0012,-0.5554,1.188
92,3,0,1.1597,-0.0796,-0.4657,1.188
92,3,0,0.248,-2.457,2.2537,1.188
92,3,0,-0.6867,-2.5188,2.3244,1.188
92,3,0,-0.9753,-0.7787,0.3339,1.188
92,3,0,-0.9753,-0.0012,-0.5554,1.188
92,3,0,-0.9753,-0.0012,-0.5554,1.188
92,3,0,-0.9753,-0.0012,-0.5554,1.188
92,3,0,-0.9753,-0.0012,-0.5554,1.188
92,3,0,-0.9753,-0.0012,-0.5554,1.159
92,3,0,-0.9753,-0.0012,-0.5554,1.159
92,3,0,-0.9753,-0.0012,-0.5554,1.13
92,3,0,-0.9753,-0.0012,-0.5554,1.101
92,3,0,-0.9753,-0.0012,-0.5554,1.043
92,3,0,-0.5324,1.192,0.8095,1.043
92,3,0,0.4033,2.519,2.3275,1.014
92,3,0,1.1888,2.1145,1.8648,0.985
92,3,0,1.1888,-0.0012,-0.5554,0.985
92,3,0,1.1888,-0.0012,-0.5554,0.985
92,3,0,1.1888,-0.0012,-0.5554,0.985
92,3,0,1.1888,-0.0012,-0.5554,0.985
92,3,0,1.1888,-0.0012,-0.5554,0.985
92,3,0,1.1888,-0.0012,-0.5554,0.985
92,3,0,1.1888,-0.0012,-0.5554,0.985
92,3,0,1.1888,-0.0012,-0.5554,0.985
92,3,0,1.1824,-0.0184,-0.5357,0.985
92,3,0,0.2696,-2.46,2.2572,0.985
92,3,0,-0.6653,-2.5192,2.3249,0.985
92,3,0,-0.9753,-0.8364,0.3999,0.985
92,3,0,-0.9753,-0.0012,-0.5554,0.985
92,3,0,-0.9753,-0.0012,-0.5554,0.985
92,3,0,-0.9753,-0.0012,-0.5554,0.985
92,3,0,-0.9753,-0.0012,-0.5554,0.985
92,3,0,-0.9753,-0.0012,-0.5554,0.985
92,3,0,-0.9753,-0.0012,-0.5554,0.956
92,3,0,-0.9753,-0.0012,-0.5554,0.956
92,3,0,-0.9753,-0.0012,-0.5554,0.956
92,3,0,-0.9753,-0.0012,-0.5554,0.956
92,3,0,-0.5027,1.2719,0.9009,0.956
92,1,0,0.4332,2.5196,2.3281,0.956
92,3,0,1.1888,2.0341,1.7727,0.956
92,3,0,1.1888,-0.0012,-0.5554,0.956
92,3,0,1.1888,-0.0012,-0.5554,0.956
92,3,0,1.1888,-0.0012,-0.5554,0.956
92,3,0,1.1888,-0.0012,-0.5554,0.956
92,3,0,1.1888,-0.0012,-0.5554,0.956
92,3,0,1.1888,-0.0012,-0.5554,0.956
92,3,0,1.1888,-0.0012,-0.5554,0.956
92,3,0,1.1888,-0.0012,-0.5554,0.956
92,3,0,1.1888,-0.0012,-0.5554,0.956
92,3,0,0.2911,-2.4192,2.2105,0.956
92,3,0,-0.6439,-2.5196,2.3253,0.956
92,3,0,-0.9753,-0.894,0.4659,0.956
92,3,0,-0.9753,-0.0012,-0.5554,0.956
92,3,0,-0.9753,-0.0012,-0.5554,0.956
92,3,0,-0.9753,-0.0012,-0.5554,0.956
92,3,0,-0.9753,-0.0012,-0.5554,0.956
92,3,0,-0.9753,-0.0012,-0.5554,0.956
92,3,0,-0.9753,-0.0012,-0.5554,0.956
92,3,0,-0.9753,-0.0012,-0.5554,0.956
92,3,0,-0.9753,-0.0012,-0.5554,0.869
92,3,0,-0.9753,-0.0012,-0.5554,0.811
92,3,0,-0.4729,1.3521,0.9927,0.811
92,3,0,0.4632,2.5202,2.3288,0.811
92,3,0,1.1888,1.9533,1.6803,0.811
92,3,0,1.1888,-0.0012,-0.5554,0.811
92,3,0,1.1888,-0.0012,-0.5554,0.811
92,3,0,1.1888,-0.0012,-0.5554,0.811
92,3,0,1.1888,-0.0012,-0.5554,0.811
92,3,0,1.1888,-0.0012,-0.5554,0.811
92,3,0,1.1888,-0.0012,-0.5554,0.811
92,3,0,1.1888,-0.0012,-0.5554,0.811
92,3,0,1.1888,-0.0012,-0.5554,0.811
92,3,0,1.1888,-0.0012,-0.5554,0.811
92,3,0,0.3126,-2.3613,2.1443,0.811
92,3,0,-0.6225,-2.5199,2.3257,0.811
92,3,0,-0.9753,-0.9517,0.5318,0.811
92,3,0,-0.9753,-0.0012,-0.5554,0.811
92,2,0,-0.9753,-0.0012,-0.5554,0.811
92,2,0,-0.9753,-0.0012,-0.5554,0.811
92,2,0,-0.9753,-0.0012,-0.5554,0.811
92,3,0,-0.9753,-0.0012,-0.5554,0.811
92,3,0,-0.9753,-0.0012,-0.5554,0.811
92,3,0,-0.9753,-0.0012,-0.5554,0.6659
92,3,0,-0.9753,-0.0012,-0.5554,0.6369
92,3,0,-0.9753,-0.0012,-0.5554,0.4629
92,3,0,-0.443,1.4327,1.0848,0.3469
92,3,0,0.4933,2.5207,2.3293,0.3179
92,3,0,1.1888,1.8722,1.5876,0.3179
92,3,0,1.1888,-0.0012,-0.5554,0.3179
92,3,0,1.1888,-0.0012,-0.5554,0.3179
92,3,0,1.1888,-0.0012,-0.5554,0.3179
92,3,0,1.1888,-0.0012,-0.5554,0.3179
92,3,0,1.1888,-0.0012,-0.5554,0.3179
92,3,0,1.1888,-0.0012,-0.5554,0.3179
92,3,0,1.1888,-0.0012,-0.5554,0.3179
92,3,0,1.1888,-0.0012,-0.5554,0.3179
92,3,0,1.1888,-0.0012,-0.5554,0.3179
92,3,0,0.3341,-2.3035,2.0782,0.3179
92,3,0,-0.6011,-2.5201,2.3259,0.3179
92,2,0,-0.9753,-1.0093,0.5977,0.3179
92,2,0,-0.9753,-0.0012,-0.5554,0.3179
92,2,0,-0.9753,-0.0012,-0.5554,0.3179
92,2,0,-0.9753,-0.0012,-0.5554,0.3179
92,3,0,-0.9753,-0.0012,-0.5554,0.3179
92,3,0,-0.9753,-0.0012,-0.5554,0.3179
92,2,0,-0.9753,-0.0012,-0.5554,0.3179
92,2,0,-0.9753,-0.0012,-0.5554,0.3179
92,2,0,-0.9753,-0.0012,-0.5554,0.3179
92,2,0,-0.9753,-0.0012,-0.5554,0.3179
92,3,0,-0.413,1.5135,1.1773,0.3179
92,3,0,0.5235,2.5211,2.3299,0.3179
92,3,0,1.1888,1.7909,1.4946,0.6949
92,3,0,1.1888,-0.0012,-0.5554,0.7239
92,3,0,1.1888,-0.0012,-0.5554,0.7239
92,3,0,1.1888,-0.0012,-0.5554,0.7239
92,3,0,1.1888,-0.0012,-0.5554,0.7239
92,3,0,1.1888,-0.0012,-0.5554,0.7239
92,3,0,1.1888,-0.0012,-0.5554,0.7239
92,3,0,1.1888,-0.0012,-0.5554,0.7239
92,3,0,1.1888,-0.0012,-0.5554,0.7239
92,3,0,1.1888,-0.0012,-0.5554,0.7239
92,3,0,0.3555,-2.2459,2.0122,0.7239
92,3,0,-0.5797,-2.5202,2.326,0.7239
92,3,0,-0.9753,-1.0668,0.6635,0.7239
92,3,0,-0.9753,-0.0012,-0.5554,0.7239
92,3,0,-0.9753,-0.0012,-0.5554,0.7239
92,3,0,-0.9753,-0.0012,-0.5554,0.6949
92,3,0,-0.9753,-0.0012,-0.5554,0.5789
92,3,0,-0.9753,-0.0012,-0.5554,0.4919
92,3,0,-0.9753,-0.0012,-0.5554,0.2889
92,3,0,-0.9753,-0.0012,-0.5554,0.2889
92,3,0,-0.9753,-0.0012,-0.5554,0.2889
92,3,0,-0.9753,-0.0012,-0.5554,0.2889
92,3,0,-0.3829,1.5946,1.2701,0.2309
92,3,0,0.5537,2.5215,2.3303,0.1729
92,3,0,1.1888,1.7094,1.4014,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,0.3768,-2.1883,1.9464,0.1149
92,3,0,-0.5584,-2.5202,2.3261,0.1149
92,2,0,-0.9753,-1.1243,0.7293,0.1149
92,2,0,-0.9753,-0.0012,-0.5554,0.1149
92,3,0,-0.9753,-0.0012,-0.5554,0.1149
92,3,0,-0.9753,-0.0012,-0.5554,0.1149
92,3,0,-0.9753,-0.0012,-0.5554,0.1149
92,3,0,-0.9753,-0.0012,-0.5554,0.1149
92,3,0,-0.9753,-0.0012,-0.5554,0.1149
92,3,0,-0.9753,-0.0012,-0.5554,0.1149
92,3,0,-0.9753,-0.0012,-0.5554,0.1149
92,3,0,-0.9753,-0.0012,-0.5554,0.1149
92,3,0,-0.3527,1.6759,1.3631,0.1149
92,3,0,0.5841,2.5219,2.3308,0.1149
92,3,0,1.1888,1.6277,1.3079,0.3759
92,3,0,1.1888,-0.0012,-0.5554,0.5499
92,3,0,1.1888,-0.0012,-0.5554,0.869
92,3,0,1.1888,-0.0012,-0.5554,0.869
92,3,0,1.1888,-0.0012,-0.5554,0.869
92,3,0,1.1888,-0.0012,-0.5554,0.869
92,3,0,1.1888,-0.0012,-0.5554,0.869
92,3,0,1.1888,-0.0012,-0.5554,0.869
92,3,0,1.1888,-0.0012,-0.5554,0.869
92,3,0,1.1888,-0.0012,-0.5554,0.869
92,3,0,0.3981,-2.1309,1.8807,0.869
92,3,0,-0.537,-2.5202,2.326,0.869
92,3,0,-0.9753,-1.1818,0.795,0.869
92,2,0,-0.9753,-0.0012,-0.5554,0.869
92,3,0,-0.9753,-0.0012,-0.5554,0.869
92,3,0,-0.9753,-0.0012,-0.5554,0.869
92,2,0,-0.9753,-0.0012,-0.5554,0.869
92,2,0,-0.9753,-0.0012,-0.5554,0.869
92,2,0,-0.9753,-0.0012,-0.5554,0.84
92,3,0,-0.9753,-0.0012,-0.5554,0.7239
92,3,0,-0.9753,-0.0012,-0.5554,0.6369
92,3,0,-0.9753,-0.0012,-0.5554,0.6369
92,3,0,-0.3224,1.7574,1.4563,0.6369
92,3,0,0.6144,2.5223,2.3312,0.6369
92,3,0,1.1888,1.5459,1.2143,0.6369
92,3,0,1.1888,-0.0012,-0.5554,0.6369
92,3,0,1.1888,-0.0012,-0.5554,0.6369
92,3,0,1.1888,-0.0012,-0.5554,0.6369
92,3,0,1.1888,-0.0012,-0.5554,0.6369
92,3,0,1.1888,-0.0012,-0.5554,0.6369
92,3,0,1.1888,-0.0012,-0.5554,0.6369
92,3,0,1.1888,-0.0012,-0.5554,0.6369
92,3,0,1.1888,-0.0012,-0.5554,0.6369
92,3,0,1.1888,-0.0012,-0.5554,0.6369
92,3,0,0.4194,-2.0736,1.8152,0.6369
92,3,0,-0.5157,-2.52,2.3259,0.6369
92,2,0,-0.9753,-1.2392,0.8607,0.6369
92,2,0,-0.9753,-0.0012,-0.5554,0.6369
92,2,0,-0.9753,-0.0012,-0.5554,0.6369
92,3,0,-0.9753,-0.0012,-0.5554,0.6369
92,3,0,-0.9753,-0.0012,-0.5554,0.6369
92,2,0,-0.9753,-0.0012,-0.5554,0.6369
92,2,0,-0.9753,-0.0012,-0.5554,0.6369
92,2,0,-0.9753,-0.0012,-0.5554,0.5789
92,2,0,-0.9753,-0.0012,-0.5554,0.5209
92,2,0,-0.9753,-0.0012,-0.5554,0.4629
92,2,0,-0.2921,1.839,1.5496,0.4049
92,2,0,0.6448,2.5226,2.3315,0.2889
92,3,0,1.1888,1.464,1.1206,0.1439
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,1.1888,-0.0012,-0.5554,0.1149
92,3,0,0.4406,-2.0165,1.7499,0.1149
92,3,0,-0.4945,-2.5198,2.3256,0.0859
92,3,0,-0.9753,-1.2965,0.9263,0.0279
92,3,0,-0.9753,-0.0012,-0.5554,-0.0591
92,3,0,-0.9753,-0.0012,-0.5554,-0.1171
92,3,0,-0.9753,-0.0012,-0.5554,-0.1171
92,3,0,-0.9753,-0.0012,-0.5554,-0.1171
92,3,0,-0.9753,-0.0012,-0.5554,-0.1171
92,2,0,-0.9753,-0.0012,-0.5554,-0.1171
92,2,0,-0.9753,-0.0012,-0.5554,-0.1171
92,2,0,-0.9753,-0.0012,-0.5554,-0.1171
92,3,0,-0.9753,-0.0012,-0.5554,-0.1461
92,3,0,-0.2618,1.9207,1.6431,-0.1751
92,3,0,0.6753,2.5228,2.3318,-0.2331
92,3,0,1.1888,1.382,1.0269,-0.2331
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,0.4618,-1.9596,1.6847,-0.3201
92,3,0,-0.4732,-2.5195,2.3253,-0.3201
92,2,0,-0.9753,-1.3538,0.9918,-0.3201
92,2,0,-0.9753,-0.0012,-0.5554,-0.3201
92,3,0,-0.9753,-0.0012,-0.5554,-0.3201
92,3,0,-0.9753,-0.0012,-0.5554,-0.3201
92,3,0,-0.9753,-0.0012,-0.5554,-0.3201
92,3,0,-0.9753,-0.0012,-0.5554,-0.3201
92,3,0,-0.9753,-0.0012,-0.5554,-0.3201
92,3,0,-0.9753,-0.0012,-0.5554,-0.3201
92,3,0,-0.9753,-0.0012,-0.5554,-0.3201
92,3,0,-0.9753,-0.0012,-0.5554,-0.4651
92,3,0,-0.2314,2.0025,1.7367,-0.5811
92,3,0,0.7057,2.523,2.3321,-0.5811
92,3,0,1.1888,1.3,0.933,-0.6101
92,3,0,1.1888,-0.0012,-0.5554,-0.6101
92,3,0,1.1888,-0.0012,-0.5554,-0.6101
92,3,0,1.1888,-0.0012,-0.5554,-0.6101
92,3,0,1.1888,-0.0012,-0.5554,-0.6101
92,3,0,1.1888,-0.0012,-0.5554,-0.6101
92,3,0,1.1888,-0.0012,-0.5554,-0.6101
92,3,0,1.1888,-0.0012,-0.5554,-0.6101
92,3,0,1.1888,-0.0012,-0.5554,-0.6101
92,3,0,1.1888,-0.0012,-0.5554,-0.6101
92,3,0,0.4829,-1.9027,1.6197,-0.6101
92,3,0,-0.452,-2.5192,2.3249,-0.6101
92,3,0,-0.9753,-1.411,1.0572,-0.6101
92,2,0,-0.9753,-0.0012,-0.5554,-0.6101
92,2,0,-0.9753,-0.0012,-0.5554,-0.6101
92,2,0,-0.9753,-0.0012,-0.5554,-0.6101
92,2,0,-0.9753,-0.0012,-0.5554,-0.6101
92,2,0,-0.9753,-0.0012,-0.5554,-0.7261
92,2,0,-0.9753,-0.0012,-0.5554,-0.7841
92,3,0,-0.9753,-0.0012,-0.5554,-0.9001
92,3,0,-0.9753,-0.0012,-0.5554,-1.0451
92,3,0,-0.9753,-0.0012,-0.5554,-1.1031
92,3,0,-0.201,2.0844,1.8303,-1.2771
92,3,0,0.7362,2.5232,2.3323,-1.5381
92,3,0,1.1888,1.218,0.8392,-1.5381
92,3,0,1.1888,-0.0012,-0.5554,-1.5381
92,3,0,1.1888,-0.0012,-0.5554,-1.5381
92,3,0,1.1888,-0.0012,-0.5554,-1.5381
92,3,0,1.1888,-0.0012,-0.5554,-1.5381
92,3,0,1.1888,-0.0012,-0.5554,-1.5381
92,3,0,1.1888,-0.0012,-0.5554,-1.5381
92,3,0,1.1888,-0.0012,-0.5554,-1.5381
92,3,0,1.1888,-0.0012,-0.5554,-1.5381
92,3,0,1.1888,-0.0012,-0.5554,-1.5381
92,3,0,0.5039,-1.8461,1.5549,-1.5381
92,3,0,-0.4308,-2.5187,2.3243,-1.5381
92,3,0,-0.9753,-1.4681,1.1225,-1.5381
92,3,0,-0.9753,-0.0012,-0.5554,-1.5381
92,3,0,-0.9753,-0.0012,-0.5554,-1.5381
92,3,0,-0.9753,-0.0012,-0.5554,-1.5381
92,3,0,-0.9753,-0.0012,-0.5554,-1.5381
92,2,0,-0.9753,-0.0012,-0.5554,-1.5381
92,2,0,-0.9753,-0.0012,-0.5554,-1.5381
92,2,0,-0.9753,-0.0012,-0.5554,-1.5381
92,2,0,-0.9753,-0.0012,-0.5554,-1.5381
92,3,0,-0.9753,-0.0012,-0.5554,-1.5381
92,2,0,-0.1707,2.1662,1.9239,-1.5381
92,3,0,0.7666,2.5234,2.3324,-1.3351
92,3,0,1.1888,1.136,0.7454,-1.3061
92,3,0,1.1888,-0.0012,-0.5554,-0.6971
92,3,0,1.1888,-0.0012,-0.5554,0.3469
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,0.5249,-1.7896,1.4903,0.4629
92,3,0,-0.4096,-2.5182,2.3237,0.4629
92,3,0,-0.9753,-1.5251,1.1878,0.4629
92,3,0,-0.9753,-0.0012,-0.5554,0.4629
92,3,0,-0.9753,-0.0012,-0.5554,0.4629
92,3,0,-0.9753,-0.0012,-0.5554,0.4629
92,3,0,-0.9753,-0.0012,-0.5554,0.2309
92,3,0,-0.9753,-0.0012,-0.5554,0.0279
92,3,0,-0.9753,-0.0012,-0.5554,-0.0301
92,3,0,-0.9753,-0.0012,-0.5554,-0.1751
92,3,0,-0.9753,-0.0012,-0.5554,-0.1751
92,3,0,-0.9753,-0.0012,-0.5554,-0.3201
92,3,0,-0.1403,2.248,2.0175,-0.3201
92,1,0,0.797,2.5235,2.3326,-0.3201
92,3,0,1.1888,1.0541,0.6517,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,1,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,1.1888,-0.0012,-0.5554,-0.3201
92,3,0,0.5458,-1.7332,1.4258,-0.3201
92,3,0,-0.3884,-2.5176,2.323,-0.3201
92,3,0,-0.9753,-1.5821,1.2529,-0.3201
92,3,0,-0.9753,-0.0012,-0.5554,-0.3201
92,2,0,-0.9753,-0.0012,-0.5554,-0.3201
92,2,0,-0.9753,-0.0012,-0.5554,-0.3201
92,2,0,-0.9753,-0.0012,-0.5554,-0.3201
92,3,0,-0.9753,-0.0012,-0.5554,-0.3201
92,3,0,-0.9753,-0.0012,-0.5554,-0.3201
92,2,0,-0.9753,-0.0012,-0.5554,-0.3201
92,2,0,-0.9753,-0.0012,-0.5554,-0.3201
92,2,0,-0.9753,-0.0012,-0.5554,-0.2911
92,3,0,-0.1099,2.3297,2.111,-0.2911
92,3,0,0.8274,2.5235,2.3326,-0.1751
92,3,0,1.1888,0.9723,0.5582,0.3469
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,1.1888,-0.0012,-0.5554,0.4629
92,3,0,0.5667,-1.677,1.3615,0.4629
92,3,0,-0.3673,-2.5169,2.3222,0.4629
92,2,0,-0.9753,-1.639,1.318,0.4629
92,2,0,-0.9753,-0.0012,-0.5554,0.4629
92,3,0,-0.9753,-0.0012,-0.5554,0.4629
92,3,0,-0.9753,-0.0012,-0.5554,0.4629
92,3,0,-0.9753,-0.0012,-0.5554,0.2889
92,3,0,-0.9753,-0.0012,-0.5554,0.1439
92,3,0,-0.9753,-0.0012,-0.5554,0.0859
92,3,0,-0.9753,-0.0012,-0.5554,0.0279
92,3,0,-0.9753,-0.0012,-0.5554,-0.1171
92,3,0,-0.9753,-0.0012,-0.5554,-0.1751
92,3,0,-0.0796,2.4114,2.2044,-0.1751
92,3,0,0.8577,2.5236,2.3327,-0.1751
92,3,0,1.1888,0.8906,0.4647,-0.1751
92,3,0,1.1888,-0.0012,-0.5554,-0.1751
92,3,0,1.1888,-0.0012,-0.5554,-0.1751
92,3,0,1.1888,-0.0012,-0.5554,-0.1751
92,3,0,1.1888,-0.0012,-0.5554,-0.1751
92,3,0,1.1888,-0.0012,-0.5554,-0.1751
92,3,0,1.1888,-0.0012,-0.5554,-0.1751
92,3,0,1.1888,-0.0012,-0.5554,-0.1751
92,3,0,1.1888,-0.0012,-0.5554,-0.1751
92,3,1,1.1888,-0.0012,-0.5554,-0.1751
92,3,1,0.5874,-1.621,1.2975,-0.1751
92,3,1,-0.3462,-2.5161,2.3213,-0.1751
92,3,1,-0.9753,-1.6957,1.383,-0.1751
92,3,1,-0.9753,-0.0012,-0.5554,-0.1751
92,3,1,-0.9753,-0.0012,-0.5554,-0.1751
92,3,1,-0.9753,-0.0012,-0.5554,-0.1751
92,3,1,-0.9753,-0.0012,-0.5554,-0.1751
92,2,1,-0.9753,-0.0012,-0.5554,-0.1751
92,2,1,-0.9753,-0.0012,-0.5554,-0.1751
92,3,1,-0.9753,-0.0012,-0.5554,-0.1751
92,3,1,-0.9753,-0.0012,-0.5554,-0.1751
92,3,1,-0.9695,0.0146,-0.5373,-0.1461
92,3,1,-0.0494,2.4771,2.2795,-0.0881
92,3,1,0.888,2.5236,2.3327,-0.0011
92,3,1,1.1888,0.8091,0.3715,0.6369
92,3,1,1.1888,-0.0012,-0.5554,0.6369
92,3,1,1.1888,-0.0012,-0.5554,0.6369
92,3,1,1.1888,-0.0012,-0.5554,0.6369
92,3,1,1.1888,-0.0012,-0.5554,0.6369
92,3,1,1.1888,-0.0012,-0.5554,0.6369
92,3,1,1.1888,-0.0012,-0.5554,0.6369
92,3,1,1.1888,-0.0012,-0.5554,0.6369
92,3,1,1.1888,-0.0012,-0.5554,0.6369
92,3,1,1.1888,-0.0012,-0.5554,0.6369
92,3,1,0.6082,-1.5652,1.2336,0.6369
92,3,1,-0.3252,-2.5152,2.3203,0.6369
92,3,1,-0.9753,-1.7524,1.4478,0.6369
